UO DataPoint,Address,Building Type,Area [sqft],EUI [kBtu/sqft],Total Electricity End-Use Consumption [kBtu],Total Natural Gas End-Use Consumption [kBtu],January Peak Demand [kW],February Peak Demand [kW],March Peak Demand [kW],April Peak Demand [kW],May Peak Demand [kW],June Peak Demand [kW],July Peak Demand [kW],August Peak Demand [kW],September Peak Demand [kW],October Peak Demand [kW],November Peak Demand [kW],December Peak Demand [kW]
5b88689c56534601ff81c767,1551 17th St - M,EPr,4613.519643705954,66.34070619312463,155622.0929842436,150428.0551649266,12.69678,12.69678,12.69678,12.69678,12.69678,12.69678,12.69678,12.69678,12.69678,12.69678,12.69678,12.69678
5b88689c56534601ff81c768,1551 17th St - N,EPr,2832.4153870529963,69.20689943255414,95549.44389878552,100478.09292441476,7.795100000000001,7.795100000000001,7.795100000000001,7.795100000000001,7.795100000000001,7.795100000000001,7.795100000000001,7.795100000000001,7.795100000000001,7.795100000000001,7.795100000000001,7.795100000000001
5b88689c56534601ff81c769,1551 17th St - O,EPr,1366.0478709846307,77.22871829928319,47675.20115175986,57816.84433911235,3.8128299999999995,3.8128299999999995,3.8128299999999995,3.8128299999999995,3.8128299999999995,3.8128299999999995,3.8128299999999995,3.8128299999999995,3.8128299999999995,3.8128299999999995,3.8128299999999995,3.8128299999999995
5b88689c56534601ff81c76a,1551 17th St - P,EPr,1366.1555100887979,76.9936112040673,47457.20321408779,57722.062627081024,3.8059300000000005,3.8059300000000005,3.8059300000000005,3.8059300000000005,3.8059300000000005,3.8059300000000005,3.8059300000000005,3.8059300000000005,3.8059300000000005,3.8059300000000005,3.8059300000000005,3.8059300000000005
5b88689c56534601ff81c76b,1551 17th St - Q,EPr,1366.5860665054663,76.85448415895829,47229.72710521261,57797.887996706086,3.7986899999999997,3.7986899999999997,3.7986899999999997,3.7986899999999997,3.7986899999999997,3.7986899999999997,3.7986899999999997,3.7986899999999997,3.7986899999999997,3.7986899999999997,3.7986899999999997,3.7986899999999997
5b88689c56534601ff81c76c,1551 17th St - R,EPr,7999.630582594499,64.39733031619038,269853.0123244046,245304.54890828964,22.015960000000003,22.015960000000003,22.015960000000003,22.015960000000003,22.015960000000003,22.015960000000003,22.015960000000003,22.015960000000003,22.015960000000003,22.015960000000003,22.015960000000003,22.015960000000003
5b88689c56534601ff81c76d,1551 17th St - S,EPr,7703.945963447482,64.5972153746698,259872.49804750533,237769.40280179877,21.20202,21.20202,21.20202,21.20202,21.20202,21.20202,21.20202,21.20202,21.20202,21.20202,21.20202,21.20202
5b88689c56534601ff81c76e,1551 17th St - T,EPr,8113.512754803287,64.23530894720265,273682.19349047035,247484.52828501028,22.32933,22.32933,22.32933,22.32933,22.32933,22.32933,22.32933,22.32933,22.32933,22.32933,22.32933,22.32933
5b88689c56534601ff81c76f,1551 17th St - U,EPr,8459.141918283836,63.93856328769797,285349.8222415273,255512.53929406404,23.28062,23.28062,23.28062,23.28062,23.28062,23.28062,23.28062,23.28062,23.28062,23.28062,23.28062,23.28062
5b88689c56534601ff81c770,1551 17th St - V,EPr,1366.0478709846307,76.7109543592572,48196.500567932184,56594.160253908165,3.8303100000000003,3.8303100000000003,3.8303100000000003,3.8303100000000003,3.8303100000000003,3.8303100000000003,3.8303100000000003,3.8303100000000003,3.8303100000000003,3.8303100000000003,3.8303100000000003,3.8303100000000003
5b88689c56534601ff81c771,1551 17th St - W,EPr,8624.690860492832,63.45690193532687,290941.9432513759,256356.0965311429,23.73611,23.73611,23.73611,23.73611,23.73611,23.73611,23.73611,23.73611,23.73611,23.73611,23.73611,23.73611
5b88689c56534601ff81c772,1551 17th St - X,EPr,1367.124262026302,76.09456871636914,46613.64597700894,57418.76114858076,3.77923,3.77923,3.77923,3.77923,3.77923,3.77923,3.77923,3.77923,3.77923,3.77923,3.77923,3.77923
5b88689c56534601ff81c773,1551 17th St - Y,EPr,2779.7798651152857,68.64334684477078,93767.54771259648,97037.51677767742,7.65026,7.65026,7.65026,7.65026,7.65026,7.65026,7.65026,7.65026,7.65026,7.65026,7.65026,7.65026
5b88689c56534601ff81c774,1551 17th St - Z,EPr,3808.4867836402336,66.48599709466252,128476.61065847018,124742.21120443566,10.481470000000002,10.481470000000002,10.481470000000002,10.481470000000002,10.481470000000002,10.481470000000002,10.481470000000002,10.481470000000002,10.481470000000002,10.481470000000002,10.481470000000002,10.481470000000002
5b88689c56534601ff81c775,1551 17th St - AA,EPr,1366.0478709846307,76.36049509372943,46613.64597700894,57693.62811347162,3.7772499999999996,3.7772499999999996,3.7772499999999996,3.7772499999999996,3.7772499999999996,3.7772499999999996,3.7772499999999996,3.7772499999999996,3.7772499999999996,3.7772499999999996,3.7772499999999996,3.7772499999999996
5b88689c56534601ff81c776,1551 17th St - BB,EPr,1366.0478709846307,76.98744734763842,46973.816482728005,58186.49301603455,3.7893099999999995,3.7893099999999995,3.7893099999999995,3.7893099999999995,3.7893099999999995,3.7893099999999995,3.7893099999999995,3.7893099999999995,3.7893099999999995,3.7893099999999995,3.7893099999999995,3.7893099999999995
5b88689c56534601ff81c777,1330 MONTEREY ST,OfS,18003.070728363677,44.04251528618946,726018.4359887979,66877.97600930766,44.11475,44.11475,44.11475,44.11475,44.11475,44.11475,44.11475,44.11475,44.11475,44.11475,44.11475,44.11475
5b88689c56534601ff81c778,2240 EMILY ST,MFm,41994.85829527214,24.140303428252075,808905.0431601976,204861.1923845204,101.30656,91.27993,68.44782,37.56076,36.23385,36.23385,36.23385,36.23385,36.23385,36.23385,81.13131,85.23918
