UO DataPoint,Address,Building Type,Area [sqft],EUI [kBtu/sqft],Total Electricity End-Use Consumption [kBtu],Total Natural Gas End-Use Consumption [kBtu],January Peak Demand [kW],February Peak Demand [kW],March Peak Demand [kW],April Peak Demand [kW],May Peak Demand [kW],June Peak Demand [kW],July Peak Demand [kW],August Peak Demand [kW],September Peak Demand [kW],October Peak Demand [kW],November Peak Demand [kW],December Peak Demand [kW],Electricty Cost,Gas Cost,Other Cost,Total Cost,Scenario Name
5c05c20b6086127ceccfa078,381 VISTA DR,MFm,6536.599878755313,29.53367780352269,126732.62715709367,66318.76390832281,6.41738,6.41497,6.41227,6.41034,6.41034,6.41034,6.41034,6.41034,6.41034,6.41034,6.41382,6.413,11082.4,602.31,139.95,11824.66,Envelop
5c05c20b6086127ceccfa079,823 LOS CIERVOS,MFm,2870.627269032316,44.69148131305876,56679.46379473637,71607.58343967111,2.8534400000000004,2.8532400000000004,2.8511500000000005,2.8488800000000003,2.8488800000000003,2.8488800000000003,2.8488800000000003,2.8488800000000003,2.8488800000000003,2.8488800000000003,2.8521900000000002,2.8531600000000004,4956.27,650.37,215.13,5821.77,Envelop
5c05c20b6086127ceccfa07a,1006 GOLDENROD LN,MFm,2713.0436205316855,43.13202563655194,64347.30429807111,52670.19737581103,3.0577000000000005,3.0559000000000003,3.0550300000000004,3.05363,3.05363,3.05363,3.05363,3.05363,3.05363,3.05363,3.0559200000000004,3.0540100000000003,5622.0,478.35,203.14,6303.49,Envelop
5c05c20b6086127ceccfa07b,392 FRANKLIN DR,MFm,10590.934376313196,25.88731645038055,212187.8187245423,61987.239668490955,10.62427,10.620109999999999,10.61742,10.616579999999999,10.616579999999999,10.616579999999999,10.616579999999999,10.616579999999999,10.616579999999999,10.616579999999999,10.61915,10.617289999999999,18552.43,562.96,135.15,19250.53,Envelop
5c05c20b6086127ceccfa07c,4725 MIRAMON AVE,MFm,1060.1375369417406,87.2581932599905,44983.40053007004,47523.55041250973,6.568709999999999,6.27812,5.93859,5.352539999999999,5.478689999999999,3.32355,2.6714800000000003,1.89583,3.05934,5.16871,5.8202300000000005,6.973579999999999,3827.16,431.6,312.65,4571.41,Envelop
5c05c20b6086127ceccfa07d,8125 AMAPOA AVE,MFm,5100.048394541233,39.63271628678452,144020.81143160857,58101.189475206345,19.575809999999997,20.987,18.41188,15.340230000000002,16.090390000000003,8.73057,6.7949,5.25643,6.72665,16.191000000000003,19.52676,22.355120000000003,12332.96,527.68,382.29,13242.93,Envelop
5c05c20b6086127ceccfa07e,1417 23RD ST,MFm,1468.6279372558745,45.055148842362726,49438.140995542635,16728.972173530048,7.21154,6.936990000000001,6.494940000000001,5.966900000000001,6.033830000000001,3.5955299999999997,2.86822,2.03012,3.33878,5.74097,6.33498,7.626790000000001,4197.53,151.97,110.04,4459.54,Envelop
5c05c20b6086127ceccfa07f,2280 HOLDEN AVE,MFm,1516.8502559227338,44.841174969188714,31439.093880792734,36585.74084409405,1.5571699999999997,1.5569099999999998,1.5557899999999998,1.5549099999999998,1.5549099999999998,1.5549099999999998,1.5549099999999998,1.5549099999999998,1.5549099999999998,1.5549099999999998,1.5561199999999997,1.5565999999999998,2747.63,332.28,113.64,3193.56,Envelop
5c05c20b6086127ceccfa080,1921 WILMAR AVE,MFm,1835.0314478406733,44.50744617111075,38130.68275020475,43552.196678396926,2.4281900000000003,2.19051,2.2644200000000003,3.1202799999999997,2.78186,2.48198,2.70602,2.78161,3.46362,2.5608500000000003,2.51935,2.5082,3361.15,395.54,137.55,3894.24,Envelop
5c05c20b6086127ceccfa081,120 REFUGIO PL,MFm,5301.441158437872,33.20557513329877,92108.86775204817,83929.20600374424,4.84722,4.84695,4.84371,4.84113,4.84113,4.84113,4.84113,4.84113,4.84113,4.84113,4.84532,4.846559999999999,8059.23,762.27,192.95,9014.44,Envelop
5c05c20b6086127ceccfa082,842 LOS CIERVOS,MFm,5971.6022209822195,33.18003915666484,122135.71412357409,76005.4548779249,6.07568,6.07354,6.07068,6.0686100000000005,6.0686100000000005,6.0686100000000005,6.0686100000000005,6.0686100000000005,6.0686100000000005,6.0686100000000005,6.07224,6.07122,10677.07,690.3,205.01,11572.38,Envelop
5c05c20b6086127ceccfa083,3440 PARK ST,MFm,3551.982798410041,38.05653014282788,69806.73091107582,65370.94678800949,3.51959,3.51745,3.51636,3.51499,3.51499,3.51499,3.51499,3.51499,3.51499,3.51499,3.5176,3.51498,6104.41,593.67,266.26,6964.34,Envelop
5c05c20b6086127ceccfa084,1224 MURRAY AVE,MFm,12870.838241676483,27.61936010689603,288998.91815473355,66489.37098997922,34.28881,37.07283,30.20176,19.848770000000002,19.26435,12.335149999999999,12.335149999999999,12.335149999999999,12.335149999999999,23.8647,34.33964,38.665800000000004,24930.21,603.83,437.54,25971.57,Envelop
5c05c20b6086127ceccfa085,1941 CIENAGA ST,MFm,6486.117138900945,43.986160027411124,211410.6086858854,73882.34452842308,13.25219,12.471649999999999,12.73408,19.28174,17.62536,15.187439999999999,15.645850000000001,16.47813,19.903489999999998,14.554999999999998,13.64706,13.66664,18616.53,671.05,486.19,19773.77,Envelop
5c05c20b6086127ceccfa086,1711 BEACH ST,MFm,22431.98930842306,35.9881160354792,546530.3079150651,260772.92431180298,65.53173,71.30349,57.661339999999996,38.23097,37.29294,22.58694,22.58694,22.58694,22.58694,49.11277,67.17642,75.71247,47110.44,2368.34,1681.49,51160.27,Envelop
5c05c20b6086127ceccfa087,1911 CIENAGA ST,MFm,2110.4799154042753,46.40767505304282,73901.30087082935,24036.642171145726,10.899460000000001,11.55677,10.207460000000001,8.69697,8.900450000000001,5.038139999999999,4.00345,2.4345800000000004,4.2432,9.11242,10.74277,12.46452,6309.62,218.29,158.09,6686.0,Envelop
5c05c20b6086127ceccfa088,1921 CIENAGA ST,MFm,5333.4099723755,39.125518957779484,147925.81796729943,60755.07741208363,21.45805,23.7926,20.49146,17.10267,18.01985,10.32638,7.84135,5.4840100000000005,7.39332,17.84237,22.27328,24.742340000000002,12665.92,551.79,399.76,13617.47,Envelop
5c05c20b6086127ceccfa089,1305 VINE ST,MFm,5333.948167896336,43.96678790720607,173763.31266704042,60755.07741208363,24.115099999999998,25.29905,21.69047,17.969739999999998,17.74349,9.21522,7.24071,6.10543,8.19856,19.71361,23.469389999999997,27.500549999999997,14875.69,551.8,399.76,15827.25,Envelop
5c05c20b6086127ceccfa08a,1621 PRICE ST,MFm,5333.625250583834,39.68026603637875,150883.00738267697,60755.07741208363,22.07456,24.345959999999998,20.93216,17.49257,18.31011,10.44936,7.98564,5.518630000000001,7.728330000000001,18.377,22.75418,25.441319999999997,12910.3,551.79,399.76,13861.85,Envelop
5c05c20b6086127ceccfa08b,1521 PARK ST,MFm,41994.85829527214,23.65952262679938,788707.0603263207,204870.6705557235,83.60386,89.4344,72.94659,50.12792,49.22183,36.33177,36.33177,36.33177,36.33177,57.465360000000004,82.33125000000001,94.26035,68162.66,1860.66,1333.82,71357.15,Envelop
5c05c24a6086127ceccfa08c,1343 W GRAND AVE,EPr,1918.8823099868423,78.84540978548675,76100.23658995623,75199.81032565859,7.90405,7.40511,7.921399999999999,8.85397,8.379100000000001,8.292380000000001,8.271730000000002,8.23133,8.93968,8.079550000000001,7.4705,8.018989999999999,7029.88,687.25,24.91,7742.05,Envelop
5c05c24a6086127ceccfa08d,973 FOOTHILL BLVD,Asm,3643.691315160408,134.29634277061598,228177.493544228,261152.0511599283,16.87812,14.507140000000001,16.45091,28.340780000000002,23.123559999999998,19.35702,19.9704,20.410429999999998,28.97461,18.41207,15.334520000000001,17.00076,19022.84,2386.75,96.56,21506.16,Envelop
5c05c24a6086127ceccfa08e,2138 BROAD ST,RSD,531.521896377126,145.07076380829946,48499.80204643244,28624.077033462185,3.25265,2.94409,3.1263,4.60704,3.99363,3.37975,3.68331,3.5373400000000004,4.62219,3.41007,3.2667900000000003,3.41039,3736.33,261.56,55.6,4053.48,Envelop
5c05c24a6086127ceccfa08f,1625 COMMERCE WAY,RtS,562.6295974814172,92.08361229288568,40528.66006459745,11279.023731728475,3.07843,2.88901,3.10555,4.27144,3.61815,3.1952299999999996,3.3623000000000003,3.4075100000000003,4.36893,3.32442,2.9194199999999997,3.24273,3314.66,103.06,1.77,3419.5,Envelop
5c05c24a6086127ceccfa090,966 GRIFFIN ST,OfS,2627.1476154063416,54.852158360609394,128211.2218647824,15885.4149364512,10.12837,9.52065,9.77726,12.538559999999999,10.51897,10.39498,9.80082,10.4724,13.106509999999998,10.52937,9.562370000000001,10.336540000000001,10203.58,145.24,26.91,10375.74,Envelop
5c05c24a6086127ceccfa091,1255 MONTEREY ST,Htl,39858.00679934693,55.10487647419351,1442615.5698016812,753751.5649291655,83.79103,79.64396,86.40726000000001,121.12406000000001,106.17566,86.56507,97.29683000000001,92.85987,126.54394000000002,94.86203,89.88438000000001,89.54570000000001,104571.08,6888.8,3746.68,115206.56,Envelop
5c05c24a6086127ceccfa092,7385 EL CAMINO REAL,OfS,888.1302484827193,68.80889041743214,53191.49679198336,7914.272954616199,4.242240000000001,3.9373500000000003,4.06981,5.39479,4.39234,4.434,4.0961300000000005,4.309340000000001,5.59689,4.306590000000001,3.97227,4.39381,4243.36,72.3,9.1,4324.76,Envelop
5c05c24a6086127ceccfa093,325 SANTA BELLA,OfS,2221.132914488051,62.833471885091505,124410.47521232601,15155.595753809943,9.13034,8.64947,9.27816,12.00765,10.06849,10.41967,9.823310000000001,10.23834,12.368680000000001,9.51783,8.74943,9.5627,9865.54,138.5,22.74,10026.78,Envelop
5c05c24a6086127ceccfa094,4120 HORIZON LN,RtS,17444.53141684061,55.2343174592,831444.1342812482,132097.27205806703,57.84013,55.57445,59.317710000000005,80.71690000000001,68.15114,64.38752,65.26671,68.82846,82.28479,62.28492,55.16816,60.175349999999995,66439.24,1207.24,42.92,67689.4,Envelop
5c05c24a6086127ceccfa095,1930 SOLANO ST,RSD,2448.036146072292,120.72881421973113,178056.92422205978,117481.93206283567,11.782470000000002,10.73184,10.998940000000001,16.51916,13.84491,11.461310000000001,12.977649999999999,12.56197,16.583389999999998,12.46152,11.648710000000001,12.139800000000001,13535.47,1073.76,256.32,14865.55,Envelop
5c05c24a6086127ceccfa096,735 SHERIDAN RD,WRf,43831.18141236283,32.25722179416956,1335758.6676575576,78100.13071381734,64.83864,64.90772,64.43513,85.86691,73.41799,67.96674,69.54241999999999,69.1415,90.93219,64.73112,64.63286,65.56703,88072.64,713.74,0.0,88786.38,Envelop
5c05c24a6086127ceccfa097,696 CLARION CT,OfS,1760.0069922362065,58.89564817795514,99880.96813861736,3772.3121388470026,8.68999,8.842870000000001,7.379589999999999,9.14211,7.82143,8.01425,7.702139999999999,7.902629999999999,9.425210000000002,7.539699999999999,7.40203,8.473840000000001,8012.78,34.5,18.03,8065.31,Envelop
5c05c24a6086127ceccfa098,567 CAMINO MERCADO #A,RtS,8359.037551408437,61.12344200153631,438801.41402025335,72128.88285584346,30.618610000000004,29.30472,31.54041,43.37166,36.92108,34.36166,34.8333,36.94908,44.42208,33.1211,29.09012,31.73332,35185.8,659.21,25.79,35870.8,Envelop
5c05c24a6086127ceccfa099,108 CUYAMA LN,RSD,2354.713042759419,118.80304936116512,167194.94002326918,112562.76120840956,10.42832,9.79167,10.05835,15.134820000000001,13.04033,11.063960000000002,12.049690000000002,11.735980000000001,15.335450000000002,11.359380000000002,10.25168,11.002790000000001,12636.75,1028.74,246.37,13911.86,Envelop
5c05c24a6086127ceccfa09a,333 S OCEAN AVE,WRf,22500.01722225667,33.89240484965976,721468.913811294,41116.3066791917,37.994389999999996,37.786449999999995,32.44099,46.3824,41.80871,40.128589999999996,39.406769999999995,38.72772,49.20316,33.66291,35.82002,38.256719999999994,47826.59,375.8,0.0,48202.39,Envelop
5c05c24a6086127ceccfa09b,6165 SAN ANSELMO RD,EPr,18711.013116470676,69.133813706326,714758.3685994755,578812.9590329366,77.07124,72.20617000000001,76.00603000000001,86.33375,81.70343000000001,80.38439,80.65645,80.2625,87.16958,78.78256,72.84372,77.26093,66548.35,5289.98,382.0,72220.34,Envelop
5c05c24a6086127ceccfa09c,90 SAN MIGUEL ST,RtS,2618.8594043854755,67.77776529197223,139594.50547974536,37912.684812532694,9.93402,9.37414,10.287700000000001,13.978340000000001,11.9738,11.173900000000001,11.30555,11.950520000000001,14.27844,10.65469,9.45002,10.5805,11260.26,346.52,7.0,11613.79,Envelop
5c05c24a6086127ceccfa09d,8810 MORRO RD,SUn,1925.0177389243668,39.74014349883073,50120.569322168216,26377.75045831962,3.7284200000000003,3.3772500000000005,3.4751100000000004,5.67632,4.51561,3.9081300000000003,4.077509999999999,4.073989999999999,5.87706,4.05676,3.7333900000000004,3.8281700000000005,4068.55,241.07,2.29,4311.91,Envelop
5c05c24a6086127ceccfa09e,1320 MAIN ST,RtS,18224.484365635395,53.58504558901521,823378.2105873819,153176.7248138352,57.47254,55.507450000000006,60.308220000000006,81.87318,68.57384,64.79718,65.69683,69.17998,82.54136000000001,62.62758000000001,55.195310000000006,60.3827,66097.16,1400.0,49.96,67547.12,Envelop
5c05c24a6086127ceccfa09f,1402 MISSION ST,OfS,23912.565186241485,42.45224032753824,954319.1457586666,60830.90278170871,70.18885999999999,68.11424,71.50189,89.55556999999999,77.57047,76.49745999999999,74.88823,77.28611000000001,91.28408999999999,74.11966000000001,68.37935999999999,72.42451,75800.08,555.96,104.17,76460.2,Envelop
5c05c24a6086127ceccfa0a0,1030 HUSTON ST,RSD,2378.3936456761803,120.35458007940626,173820.18169425926,112439.54498276883,10.98553,9.96931,10.41065,15.695140000000002,13.744380000000001,11.466510000000001,12.798720000000001,12.194360000000001,15.648230000000002,11.51401,11.01792,11.30693,13084.67,1027.64,248.99,14361.31,Envelop
5c05c24a6086127ceccfa0a1,4800 MORABITO PL,Htl,18536.637767719978,47.60082154749045,525754.1566377969,356597.2351754793,23.21016,23.254219999999997,26.158450000000002,43.29113,35.92425,32.70069,33.33607,33.32001,44.80547000000001,28.895599999999998,23.99581,23.573339999999998,36638.32,3259.06,1742.4,41639.77,Envelop
5c05c24a6086127ceccfa0a2,1464 AUTO PARK WAY,RSD,635.9318274192103,134.78328742849754,51125.25546970033,34585.84672023295,3.14783,2.9059100000000004,3.1432700000000002,4.81775,4.25066,3.55605,3.86979,3.7515600000000004,4.98994,3.4540800000000003,3.1656000000000004,3.3345000000000002,3904.98,316.13,66.38,4287.49,Envelop
5c05c24a6086127ceccfa0a3,1551 17th St - A,RSD,1549.4649044853643,106.02625553501383,104108.23249521476,60176.908968692514,6.909840000000001,6.15532,6.355499999999999,9.872900000000001,8.36165,6.899179999999999,7.726800000000001,7.365349999999999,9.89931,7.286490000000001,6.871600000000001,7.003349999999999,7936.22,550.02,73.29,8559.53,Envelop
5c05c24a6086127ceccfa0a4,1425 19th St,EPr,1722.979140402725,79.78583816635026,59598.740525301386,77872.65460494214,6.414630000000001,5.96663,6.428470000000001,7.265829999999999,6.83944,6.76332,6.744770000000001,6.7067499999999995,7.34454,6.57047,6.02534,6.52134,5602.94,711.73,71.54,6386.21,Envelop
5c05c24b6086127ceccfa0a5,965 EL CAMINO REAL,RtS,4835.256198290174,58.594499763858394,217723.07070717207,65598.42289688469,15.992070000000002,14.926919999999999,15.693360000000002,21.724570000000003,17.99514,17.24679,17.5414,18.44276,22.16327,16.73843,14.88206,16.30671,17577.27,599.5,30.62,18207.39,Envelop
5c05c24b6086127ceccfa0a6,1460 PLUM ORCHARD LN,RtS,9075.591067848802,54.777311532544424,411039.85056627623,86071.27269565234,28.24958,27.110000000000003,29.267310000000002,40.26057,34.25412,31.784270000000003,32.34718,34.33008,41.60793,30.73649,26.978810000000003,29.678890000000003,32841.44,786.67,57.47,33685.57,Envelop
5c05c24b6086127ceccfa0a7,2010 RIVERSIDE AVE,EPr,17002.88817244301,70.41677639445159,558188.458494919,639103.6060560667,63.30032,58.314840000000004,60.25455,71.7,67.49238,63.76657,66.55824,66.18299,72.47678,64.83815,58.818200000000004,63.36679,53011.65,5840.94,705.88,59558.47,Envelop
5c05c24b6086127ceccfa0a8,805 BOYSEN AVE,OfS,46390.193474831394,40.47804516845959,1723330.5663248766,154437.3215838519,125.28674,123.04663,129.29854,157.45012000000003,139.12745999999999,138.03672,135.85707000000002,139.63963999999999,160.33230000000003,132.56501000000003,123.32802,129.86399,136907.98,1411.49,475.24,138794.71,Envelop
5c05c24b6086127ceccfa0a9,190 CALIFORNIA BLVD,RtS,38200.25695606947,51.27183832634812,1601441.284652584,357165.9254476674,113.19692,107.69938,113.77159,157.45014999999998,130.52901,123.80954000000001,125.31415000000001,132.46964,162.68174,121.30674,106.60384,115.70945,128196.35,3264.22,241.92,131702.48,Envelop
5c05c24b6086127ceccfa0aa,351 S ELM ST -  A,EPr,1366.0478709846307,83.10287347600648,52073.07259001366,61437.50573870922,3.9583999999999997,3.9583999999999997,3.9583999999999997,3.9583999999999997,3.9583999999999997,3.9583999999999997,3.9583999999999997,3.9583999999999997,3.9583999999999997,3.9583999999999997,3.9583999999999997,3.9583999999999997,4000.61,561.53,56.72,4618.86,Envelop
5c05c24b6086127ceccfa0ab,2100 SHELL BEACH RD,EPr,15160.106709102307,69.88756529248626,497698.7698765229,561809.1198945156,40.19052000000001,40.19052000000001,40.19052000000001,40.19052000000001,40.19052000000001,40.19052000000001,40.19052000000001,40.19052000000001,40.19052000000001,40.19052000000001,40.19052000000001,40.19052000000001,39266.87,5134.53,629.48,45030.87,Envelop
5c05c24b6086127ceccfa0ac,351 S ELM ST - B,EPr,1820.7154469864495,79.9196819059488,66252.41670990086,79256.46760059959,5.17089,5.17089,5.17089,5.17089,5.17089,5.17089,5.17089,5.17089,5.17089,5.17089,5.17089,5.17089,5148.3,724.37,75.57,5948.24,Envelop
5c05c24b6086127ceccfa0ad,351 S ELM ST - C,EPr,1776.2604969654385,84.62182381026638,66963.27955013586,83341.55938914997,5.122050000000001,5.122050000000001,5.122050000000001,5.122050000000001,5.122050000000001,5.122050000000001,5.122050000000001,5.122050000000001,5.122050000000001,5.122050000000001,5.122050000000001,5.122050000000001,5158.01,761.72,73.74,5993.47,Envelop
5c05c24b6086127ceccfa0ae,351 S ELM ST - D,EPr,23358.116160676764,63.592506776762235,788223.673594961,697185.8391888668,64.28422,64.28422,64.28422,64.28422,64.28422,64.28422,64.28422,64.28422,64.28422,64.28422,64.28422,64.28422,62486.83,6371.74,249.13,69107.7,Envelop
5c05c24b6086127ceccfa0af,3610 SACRAMENTO DR - A,EPr,1973.9935313203957,77.60295243960809,66622.06538682307,86573.6157694184,5.43278,5.43278,5.43278,5.43278,5.43278,5.43278,5.43278,5.43278,5.43278,5.43278,5.43278,5.43278,5288.81,791.18,81.84,6161.83,Envelop
5c05c24b6086127ceccfa0b0,3610 SACRAMENTO DR - B,EPr,33580.06368790515,70.88787113580175,1200116.5595695192,1180288.2254125646,122.89572000000001,113.38967,121.89616000000001,151.54685,141.65899,135.71628,140.00193000000002,139.87475,153.06381000000002,127.93155,113.07629,123.26028,110557.45,10786.97,1394.32,122738.74,Envelop
5c05c24b6086127ceccfa0b1,1551 17th St - B,EPr,4001.1607800993384,90.11117823564385,148608.24629392504,211941.38627326087,16.07852,14.98029,15.704420000000002,18.057190000000002,17.067050000000002,16.888250000000003,16.845180000000003,16.758920000000003,18.237940000000002,16.44245,14.992690000000001,16.094170000000002,13856.63,1936.95,415.22,16208.81,Envelop
5c05c24b6086127ceccfa0b2,1551 17th St - D,EPr,1367.7700966513044,80.23491913474014,49409.70648193324,60338.03787914578,3.8725300000000002,3.8725300000000002,3.8725300000000002,3.8725300000000002,3.8725300000000002,3.8725300000000002,3.8725300000000002,3.8725300000000002,3.8725300000000002,3.8725300000000002,3.8725300000000002,3.8725300000000002,3846.61,551.47,56.72,4454.8,Envelop
5c05c24b6086127ceccfa0b3,1551 17th St - E,EPr,1366.5860665054663,79.55161162205279,47447.72504288467,61276.37682825597,3.80469,3.80469,3.80469,3.80469,3.80469,3.80469,3.80469,3.80469,3.80469,3.80469,3.80469,3.80469,3732.71,560.05,56.72,4349.48,Envelop
5c05c24b6086127ceccfa0b4,1551 17th St - F,EPr,1366.263149192965,80.41807372576973,49703.52978923036,60167.43079748938,3.8798400000000006,3.8798400000000006,3.8798400000000006,3.8798400000000006,3.8798400000000006,3.8798400000000006,3.8798400000000006,3.8798400000000006,3.8798400000000006,3.8798400000000006,3.8798400000000006,3.8798400000000006,3862.55,549.92,56.72,4469.19,Envelop
5c05c24b6086127ceccfa0b5,1551 17th St - G,EPr,1367.7700966513044,80.47442898454807,49845.702357277354,60233.77799591131,3.88676,3.88676,3.88676,3.88676,3.88676,3.88676,3.88676,3.88676,3.88676,3.88676,3.88676,3.88676,3871.45,550.48,56.72,4478.65,Envelop
5c05c24b6086127ceccfa0b6,1551 17th St - H,EPr,1366.4784274012993,80.28070778249754,49570.83539238649,60129.518112676844,3.87571,3.87571,3.87571,3.87571,3.87571,3.87571,3.87571,3.87571,3.87571,3.87571,3.87571,3.87571,3854.99,549.56,56.72,4461.27,Envelop
5c05c24b6086127ceccfa0b7,1551 17th St - I,EPr,1366.8013447138005,80.22171087096397,49381.27196832383,60262.21250952071,3.87005,3.87005,3.87005,3.87005,3.87005,3.87005,3.87005,3.87005,3.87005,3.87005,3.87005,3.87005,3844.4,550.8,56.72,4451.92,Envelop
5c05c24b6086127ceccfa0b8,1551 17th St - J,EPr,1366.1555100887979,80.18208607963544,49362.31562591756,60167.43079748938,3.8684700000000003,3.8684700000000003,3.8684700000000003,3.8684700000000003,3.8684700000000003,3.8684700000000003,3.8684700000000003,3.8684700000000003,3.8684700000000003,3.8684700000000003,3.8684700000000003,3.8684700000000003,3843.11,549.93,56.72,4449.76,Envelop
5c05c24b6086127ceccfa0b9,1551 17th St - K,EPr,1367.0166229221347,80.43216254046433,49788.83333005855,60157.95262628625,3.88415,3.88415,3.88415,3.88415,3.88415,3.88415,3.88415,3.88415,3.88415,3.88415,3.88415,3.88415,3868.44,549.81,56.72,4474.97,Envelop
5c05c24b6086127ceccfa0ba,1551 17th St - L,EPr,1367.5548184429701,80.4603401698535,49798.31150126169,60243.256167114436,3.88486,3.88486,3.88486,3.88486,3.88486,3.88486,3.88486,3.88486,3.88486,3.88486,3.88486,3.88486,3868.59,550.58,56.72,4475.89,Envelop
5c05c24b6086127ceccfa0bb,1551 17th St - M,EPr,1367.339540234636,80.59330335853365,49959.44041171495,60233.77799591131,3.8902099999999997,3.8902099999999997,3.8902099999999997,3.8902099999999997,3.8902099999999997,3.8902099999999997,3.8902099999999997,3.8902099999999997,3.8902099999999997,3.8902099999999997,3.8902099999999997,3.8902099999999997,3878.38,550.49,56.72,4485.59,Envelop
5c05c24b6086127ceccfa0bc,1551 17th St - N,EPr,4613.519643705954,68.62133307181048,155678.96201146237,160891.9561731856,12.69678,12.69678,12.69678,12.69678,12.69678,12.69678,12.69678,12.69678,12.69678,12.69678,12.69678,12.69678,12345.73,1470.46,56.72,13872.91,Envelop
5c05c24b6086127ceccfa0bd,1551 17th St - O,EPr,2832.4153870529963,71.83270227125732,95587.35658359807,107871.06646285864,7.795100000000001,7.795100000000001,7.795100000000001,7.795100000000001,7.795100000000001,7.795100000000001,7.795100000000001,7.795100000000001,7.795100000000001,7.795100000000001,7.795100000000001,7.795100000000001,7583.58,985.88,56.72,8626.18,Envelop
5c05c24b6086127ceccfa0be,1551 17th St - P,EPr,1366.0478709846307,80.65846412649609,47817.373719806856,62366.366516616275,3.8166299999999995,3.8166299999999995,3.8166299999999995,3.8166299999999995,3.8166299999999995,3.8166299999999995,3.8166299999999995,3.8166299999999995,3.8166299999999995,3.8166299999999995,3.8166299999999995,3.8166299999999995,3753.93,569.99,56.72,4380.64,Envelop
5c05c24b6086127ceccfa0bf,1551 17th St - Q,EPr,1366.1555100887979,80.3854933417885,47656.24480935359,62167.32492135048,3.8115400000000004,3.8115400000000004,3.8115400000000004,3.8115400000000004,3.8115400000000004,3.8115400000000004,3.8115400000000004,3.8115400000000004,3.8115400000000004,3.8115400000000004,3.8115400000000004,3.8115400000000004,3745.15,568.16,56.72,4370.03,Envelop
5c05c24b6086127ceccfa0c0,1551 17th St - R,EPr,1366.5860665054663,80.2234719728008,47400.334186869004,62233.67211977241,3.8034499999999998,3.8034499999999998,3.8034499999999998,3.8034499999999998,3.8034499999999998,3.8034499999999998,3.8034499999999998,3.8034499999999998,3.8034499999999998,3.8034499999999998,3.8034499999999998,3.8034499999999998,3731.12,568.8,56.72,4356.64,Envelop
5c05c24b6086127ceccfa0c1,1551 17th St - S,EPr,7999.630582594499,66.45693891435494,269957.2722076391,261682.8287473038,22.015960000000003,22.015960000000003,22.015960000000003,22.015960000000003,22.015960000000003,22.015960000000003,22.015960000000003,22.015960000000003,22.015960000000003,22.015960000000003,22.015960000000003,22.015960000000003,21400.52,2391.61,56.72,23848.85,Envelop
5c05c24b6086127ceccfa0c2,1551 17th St - T,EPr,7703.945963447482,66.69644876416288,259967.27975953664,253844.38116231264,21.20202,21.20202,21.20202,21.20202,21.20202,21.20202,21.20202,21.20202,21.20202,21.20202,21.20202,21.20202,20610.26,2320.0,56.72,22986.98,Envelop
5c05c24b6086127ceccfa0c3,1551 17th St - U,EPr,8113.512754803287,66.25000944852823,273786.4533737048,263720.63555597735,22.32933,22.32933,22.32933,22.32933,22.32933,22.32933,22.32933,22.32933,22.32933,22.32933,22.32933,22.32933,21705.1,2410.3,56.72,24172.12,Envelop
5c05c24b6086127ceccfa0c4,1551 17th St - V,EPr,8459.141918283836,65.70054567543944,285454.0821247618,270307.964542155,23.28062,23.28062,23.28062,23.28062,23.28062,23.28062,23.28062,23.28062,23.28062,23.28062,23.28062,23.28062,22629.77,2470.47,56.72,25156.96,Envelop
5c05c24b6086127ceccfa0c5,1551 17th St - W,EPr,1366.0478709846307,79.86332664717047,48679.88729929198,60423.34141997398,3.8453000000000004,3.8453000000000004,3.8453000000000004,3.8453000000000004,3.8453000000000004,3.8453000000000004,3.8453000000000004,3.8453000000000004,3.8453000000000004,3.8453000000000004,3.8453000000000004,3.8453000000000004,3803.08,552.19,56.72,4411.99,Envelop
5c05c24b6086127ceccfa0c6,1551 17th St - X,EPr,8624.690860492832,65.147559698677,291046.20313461043,270838.7421295304,23.73611,23.73611,23.73611,23.73611,23.73611,23.73611,23.73611,23.73611,23.73611,23.73611,23.73611,23.73611,23072.49,2475.27,56.72,25604.48,Envelop
5c05c24b6086127ceccfa0c7,1551 17th St - Y,EPr,1367.124262026302,79.31122122132645,46973.816482728,61456.4620811155,3.7904999999999998,3.7904999999999998,3.7904999999999998,3.7904999999999998,3.7904999999999998,3.7904999999999998,3.7904999999999998,3.7904999999999998,3.7904999999999998,3.7904999999999998,3.7904999999999998,3.7904999999999998,3708.29,561.66,56.72,4326.67,Envelop
5c05c24b6086127ceccfa0c8,1551 17th St - Z,EPr,2779.7798651152857,70.9521513528458,93805.46039740901,103416.32599738603,7.65026,7.65026,7.65026,7.65026,7.65026,7.65026,7.65026,7.65026,7.65026,7.65026,7.65026,7.65026,7440.96,945.2,56.72,8442.88,Envelop
5c05c24b6086127ceccfa0c9,1551 17th St - AA,EPr,3808.4867836402336,68.54208348915343,128524.00151448582,132523.789762208,10.481470000000002,10.481470000000002,10.481470000000002,10.481470000000002,10.481470000000002,10.481470000000002,10.481470000000002,10.481470000000002,10.481470000000002,10.481470000000002,10.481470000000002,10.481470000000002,10191.0,1211.16,56.72,11458.88,Envelop
